label	text_a
0	"Would  someone  please  send  this  guy  a  blow  up  doll  of  Obama  with  a  55  gallon  drum  of  KY  and  be  done  with  it  .  .  .\\n\\n\\xe2\\x80\\x9cI\\xe2\\x80\\x99m  doing  fine\\xe2\\x80\\x9d\\n\\n\\n\\n-  President  Obama  to  Northern  Virginia  Community  College  students.\\n\\n\\n\\nFebruary  13,  2012\\n\\n\\n\\nDear  President  Obama,\\n\\n\\n\\nI\\xe2\\x80\\x99m  happy  to  hear  that  the  Obama  family  are  doing  well  economically.\\xc2\\xa0  Thats  good.\\xc2\\xa0  That\\xe2\\x80\\x99s  how  America  is  supposed  to  work.\\xc2\\xa0  You  worked  hard.\\xc2\\xa0  You  sat  in  the  church  listened  to  every  one  of  Reverend  Writes  sermons  that  attacked  the  nation  that  you  are  now  the  President  of.\\xc2\\xa0  Rose  through  the  ranks  of  Chicago  politics  and  still  smell  like  a  fresh  bar  of  Irish  Spring.\\xc2\\xa0  That\\xe2\\x80\\x99s  impressive.\\xc2\\xa0  The  wife  got  a  nice  cushy  job.\\xc2\\xa0  You  got  elected  after  you  politically  knocked  off  your  opponent,  he  should  be  happy  he\\xe2\\x80\\x99s  still  breathing,  then  you  made  it  all  the  way.\\xc2\\xa0  I\\xe2\\x80\\x99m  leaving  out  the  sweet  heart  mortgage  and  the  the  whole  Roland  Burris/Blagoiavich  thing  because  it\\xe2\\x80\\x99s  all  a  little  sordid,  and  I\\xe2\\x80\\x99m  not  in  the  mood.\\xc2\\xa0  It  is  Valentines  day:)\\n\\n\\n\\nIs  this  the  new  American  dream?\\xc2\\xa0  Must  be.\\xc2\\xa0  But  I  don\\xe2\\x80\\x99t  see  how  most  Americans  can  access  it?\\xc2\\xa0  Where  should  one  go  to  school  to  learn  how  to  be  a  self  hating  rich  person  that  pleas  with  the  populace  to  raise  their  taxes  only  to  avoid  the  appearance  of  wealth  to  forestal  the  masses  from  knocking  down  your  door.\\xc2\\xa0  I\\xe2\\x80\\x99d  like  to  think  if  I  had  money  I  would  give  a  lot  of  it  away  to  good  people,  and  good  causes.\\xc2\\xa0  I\\xe2\\x80\\x99d  like  to  think  that  I  would  not  be  the  person  that  would  use  that  wealth  unwisely  and  selfishly  like  you  and  Mr.  Buffet  do.\\xc2\\xa0  You  people  selfishly  convince  others  to  use  their  money  to  obtain  your  political  goals  all  the  while  claiming  that  your  motives  are  pure.\\xc2\\xa0  Really?\\xc2\\xa0  How  pure  can  ones  motive  be  when  they  advocate  for  abortion  and  delving  into  the  private  relationship  between  Man  and  God?\\xc2\\xa0  What  ever  happened  to  the  separation  of  Church  and  State?\\xc2\\xa0  Oh  I  forgot.\\xc2\\xa0  Religion  can\\xe2\\x80\\x99t  be  in  the  public  square,  unless  your  muslim,  but  government  can  infiltrate  our  churches  and  synagogues.\\n\\n\\n\\nYour  motives  are  not  pure  at  all.\\xc2\\xa0  Recently  the  feds  have  even  gone  after  fresh  milk  production.\\xc2\\xa0  Even  cows  aren\\xe2\\x80\\x99t  safe  from  rich  people  like  you  and  Mr.  Buffet  and  Mr.  Soros.\\xc2\\xa0  What  do  you  rich  people  have  against  milk?\\xc2\\xa0  Are  you  afraid  we\\xe2\\x80\\x99ll  riot  if  we  run  out  of  it?\\xc2\\xa0  I  wonder  forty  years  from  now  we  will  not  have  to  wonder  why  there  isn\\xe2\\x80\\x99t  enough  milk.\\xc2\\xa0  All  we  will  need  to  do  is  look  in  the  Smithsonian.\\xc2\\xa0  There  will  be  two  heifers,  stuffed,  the  plaque  will  read,  \\xe2\\x80\\x9cThese  cows  were  too  productive!\\xc2\\xa0  Nien!\\xc2\\xa0  This  must  not  happen!\\xe2\\x80\\x9d\\xc2\\xa0  Will  we  one  day  have  a  museum  with  stuffed  rich  people  too?\\xc2\\xa0  We  tried  that  it  only  leads  to  a  nightmare.\\xc2\\xa0  Money  is  like  manure  it  is  no  good  unless  it  is  spread.\\xc2\\xa0  When  it  is  spread  it  tends  to  grow  thing  like  grass  for  cows  to  eat,  so  they  can  make  something  called  milk.\\xc2\\xa0  Capital  also  creates  businesses  that  hire  employees  that  pay  taxes  and  use  their  money  to  do  things  like  take  vacations  and  go  on  hunting  trips  with  their  friends.\\xc2\\xa0  Regardless,  if  we  can\\xe2\\x80\\x99t  even  speak  up  for  the  cows,  who  can  we  speak  up  for?\\n\\n\\n\\n:)\\n\\n\\n\\nRespectfully,\\n\\n\\n\\nJoe  Doakes"
1	"YOU  SHUT  YOUR  WHORE  MOUTH!  YOU  SHUT  IT  RIGHT  NOW!  YOU'RE  GIVING  HIM  IDEAS,  GODDAMMIT!"
1	"Possibly  to  get  your  mother  and  father,  you  twisted  freak!"
0	"Occupy  rapists?  Where  did  you  read  they  were  rapists?"
1	"henri?  Your  a  gutter  moron  and  the  lies  you  sprew  mean  nothing.  You're  an  inept  lil'  piece  of  garbage  that  no  one  takes  seriously.  You're  just  in  here  to  get  the  attention  you  lack  in  real  life  scooter.  You're  quite  pathetic"
0	"I  admire  him,  he  is  a  true  warrior  king  of  old.\n\nThe  difference  between  a  general  and  a  warlord  is  that  a  general  only  follows  orders,  a  warlord  is  only  constrained  by  the  rules  he  agrees  to.\n\nIt  was  a  pathetic  joke  that  Obama  was  given  an  honorary  black  belt  in  Taekwondo  without  earning  it.\n\n  Putin  is  a  better  man  than  that...  your  standards  of  measuring  a  man  (even  an  adversary)  is  as  pathetic.\n\nNo,  I  think  Putin  is  more  honest  than  you  will  admit."
1	"BITCH  NIGGA  YOU  NEED  AN  EYE  EXAM,  AND  EYE  GLASSES!  CASSIE  ONE  OF  THE  FINEST  WOMEN  ON  EARTH!"
1	"Nope,  I  have  a  brain..  unlike  you"
0	"she  is  in  love  with  a  coward  just  like  Eva  Braun  was"
0	"What  woud  he  do...shoot  him?\xa0  Proud  example  indeed."
0	"what  ?!  you  no  need  kpop  friends  when  you  go  to  kpop  concerts  ...  you'll  eventually  meet  some  in  the  arena  or  just  fucking  have  the  greatest  night  a  kpop  fan  would  have..  no  one  will  care  if  you  scream  all  by  ur  self...  \xa0  HAHA!  DREAM  CONCERT  vs  why  the  fuck  i  would  care  if  im  alone.  HAHA!"
0	"If  you  think  the  people  on  this  site  give  a  shit  about  prison  guards'  safety  you're  nuts."
1	"this  nigga  gay,  i  would  have  been  fucked  that  bitch."
1	"haha...atleast  get  your  insults  straight  you  idiot!!...."
0	"With  inbreeds  being  the  longest  running  malcontents."
0	"fuck  fuck  fuck  D:  this  is  trolls  day  -.-  all  the  trolls  united  -.-"
0	""KEVIN  DURANT  IS  TOO  SKINNY"\n\nSHAQ"
0	"@jeremyziglar  @butch.fries  There  is  a  WAFFLE  STATION,  GODLESS  LIBTARD.  tHAT  IS  WHY!"
0	"1979  -  2012  the  Iran  revolution  has  run  its  course.  The  world  will  be  better  off  with  a  democratic  Iran"
0	"Mr  Cagape,  the  things  you\\'ve  listed  are  true  but  only  the  tip  of  an  iceberg.\\nI\\'ve  been  in  Hong  Kong  for  two  years  now,  and  the  longer  I  stay  here,  the  more  I  hate  this  place.  \\xc2\\xa0It\\'s  horribly  crowded,  which  leads  to  plenty  of  rude  people  and  deathly  polluted  air.  \\xc2\\xa0It\\'s  ridiculously  expensive,  and  even  so,  the  nicer  (and  expensive)  restaurants  are  always  booked  out  and  the  services  are  shit.  \\xc2\\xa0It\\'s  superficial;  if  you  are  or  want  to  be  a  nice  person,  you  will  always  get  taken  advantage  of,  unless  you  dress  in  such  a  way  that  says  "I\\'m  rich"  on  your  forehead.  \\xc2\\xa0Even  if  you  are  rich,  like  some  of  the  Chinese  mainlanders  that  rush  into  the  city  for  a  weekend  shopping  spree,  you  will  still  get  treated  like  shit.  \\xc2\\xa0I  don\\'t  get  why  people  love  Hong  Kong  so  much.  \\xc2\\xa0It  may  look  civil  on  the  outside,  but  on  the  inside,  it\\'s  rotten  to  the  core.  \\xc2\\xa0It\\'s  just  capitalism,  you  may  say,  but  I  don\\'t  see  it  in  the  US,  and  I  don\\'t  even  see  it  in  China  mainland  (which  contrary  to  what  they  argue,  is  very  much  capitalist).  \\xc2\\xa0Living  here  doesn\\'t  make  me  rich,  it  makes  me  pull  OT  everyday,  put  up  with  selfish  rude  people  everywhere,  and  pay  ridiculously  high  rent  for  a  tiny  apartment  every  month.  \\xc2\\xa0If  I  live  here  for  another  two  years,  I  will  become  so  bitter  that  I  might  just  fit  in."
0	"@JasonHairyDawg  Why  arent  we  doing  this  if  it  is  an  option?      Our  schollys  are  99  percent  of  the  time  good  for  four  years  anyways  and  it  seems  like  it  would  be  a  huge  advantage  to  us  in  recruiting  over  the  likes  of  ALabama,  SC,  and  others."
0	"Radical  Mormons  never  killed  anyone,  Obama's  True  religion,  Muslim,  has  killed  many...  So  you  666  people,  he  is  here,  he's  in  the  White  house....  Read  your  bible  and  learn..."
0	"you  better  hope  because  the  Marlins  have  a  history  of  giving  up  their  superstars"
0	"@Chesire  @krayoncolorz  @bpicampus  Catholic  priests  will  minister  to  soldiers  who  are  killing  people  on  the  battlefield;  that's  not  implicating  itself  in  a  practice  that  is  morally  anathema  to  it?    I  really  don't  understand  the  Church's  delicacy  of  conscience  when  it  comes  to  human  reproduction,  and  it's  ability  to  suck  it  up  and  accept  reality  when  it  comes  to  things  like  war  and  capital  punishment."
0	"Don't  stand  on  your  porch."
0	"more  spin  from  the  Tea  party  bleachers!"
0	"The  tirade  isn't  what  people  caused  people  to  dislike  her.    Read  her  comments.    Like  this  one,  "I  know  of  her  story  and  her  husband.  We  all  have  stories.  I  mean,  I  almost  died,  and  Venus  is  struggling  herself.  So,  you  know,  it's  life.  "  \n\nShe  comes  across  as  uncaring  and  selfish.    On  top  of  that  she  never  gives  an  opponent  any  credit--it's  always  about  what  SHE  did.\n\nI  absolutely  like  Venus--consistently  root  for  her  and  have  for  years--but  Serena  is  an  absolutely  awful  person  that  needs  to  grow  up"
0	"You  are  a  victim  of  the  modern  educational  system."
1	"fuck  you  all  to  hell"
0	"I  have  2  absolutely  great  reasons  NOT  to  vote  Obama.\n\nMy  children...............  He  cannot  be  allowed  to  destroy  their  futures."
1	"You're  a  liar.  I  was  on  that  night  dealing  with\xa0  two  of  you  trolls  an  hour  before  anyone  showed  up.\n\nThis  isn't  a  physical  fight  here  on  this  screen,  you  moron.  In  order  for  what  you  say  to  be  the  truth,  I'd  have  to  sit  back  and  say  nothing  while  others  fight  for  me,  and  if  that  were  so,  you  would  never  have  been  reading  me  for  some  time.\n\nIt's  one  thing  for  you  to  be  a  liar,  but  quite  something  else  for  you  to  be  a  STUPID  liar."
1	"hey  rynthih95  who  the  hell  r  \xa0u  speaking  on  sachin  .\nshut  up  u  fucking  ass  [[midfing]]"
0	"I  have  long  been  a  Tuck  fan  and  I  weas  most  disturbed  during  those  times  that  he  was  asigned  to  the  two's.  Shane  you  are  a  GUN  IN  THIS  TEAM  and  you\xa0  deseerve  all  the  accolades  that  you\xa0  recieve  this  year.  You  have  your  old  man's  pedigree  so  I  hope  to  see  you  playing  for  many  more  years  to  come."
0	"You  don't  appear  to  be  familiar  with  the  Obama  campaign,  which  is  a  bit  surprising."
0	"how  about  trying  this  .......have  your  kids  come  home  before  1am  say  about  10pm  he  is  16  take  responsability  for  your  kids"
0	"\\xc2\\xa0\\n\\xc2\\xa0WOW\\nWhat  a  fact  filled  thought  provoking  well  reasoned  rebuttal.\\nYou  sure  disproved  my  post  word  for  word.\\nIn  fact  you  changed  my  opinion  on  gay  marriage.\\n\\n/sarcasm  off\\n"
1	"And  what  happens  when  a  bunch  of  religious  fanatics  defend  a  pedophile?\xa0  Gee,  sounds  like  the  Catholic  church!\xa0  You  are  a  disgusting  piece  of  work."
1	"Loser  maggot  can't  make  any  money  because  you  have  no  talent.\n\nLive  in  squalor  like  you  deserve."
1	"Doubt  it..  again  showing  your  awesome  reading  comprehension  skills..  i  said  you're  acting  like  a  b!tch  not  you  are  a  b!tch  big  difference  there  genius"
0	"Does  anyone  think  the  Lib/Dems  will  ever  "own"  the  tax  cut  for  the  richest  1%  or  the  "granny  tax"?\nThose  "political  party  destroyers"  have  George  Osborne  stamped  all  over  them."
0	"damn  i  need  to  stop  regarding  fuckign  tvspot"
0	"YOU  HAVE  A  BEAUTIFUL  BODY.  What's  wrong  with  a  man  looking  at  a  woman  with  a  beautiful  body  ESPECIALLY  NICE  HIPS?  If  I'm  stalker  for  that  then  every  dude  I  know  is  a  stalker  as  well."
1	"Bitch,  you  replied  to  my  comment,  you  stupid  ass  nigga.  Shut  your  trolling  ass  up  and  log  out  and  go  breathe  some  air  for  once.  And  LMAO  @  how  fast  you  replied  back  to  me.  I  see  you  live  on  this  site  smh.  Go  get  your  dick  wet,  seriously  and  stop  sucking  uncle  ronnie's  dick."
0	"Is  this  the  kind  of  balloon  WORLD  CLASS  CITIES  HAVE?  In  that  case,  we  should  get  two  or  three...  we  need  all  the  class  we  can  get  here..."
0	"YOu  mean  something  like  the  romney  bus  beeping  outside  of  obama  speech?"
0	"I  like  your  content  thanks  for  nice  posting"
0	"\\n\\nI  have  read  your\\ncomment  and  I  have  to  point-blankly  ask  you  for  one  incidence  where  a  person\\nwas  locked  up  for  DUI  that  didn't  blow  over  the  legal  limit  or  have  a  blood\\ntest  that  wasn\\xe2\\x80\\x99t  over  the  legal  limit.  Just  give  everybody  even  one  example.\\nBecause  anybody  that  truly  was  not  DUI  would  have  a  serious  law  suit  against\\nthe  Macon  police  department  and  win  big.  So  give  us  just  one  story...or  is  this\\nwishful  thinking  on  your  part?\\n\\n\\n"
0	"Democrats  believe  the  government  should  take  care  of  them...  republicans  feel  you  should  get  off  you  lazy  ass  and  make  something  of  yourself....."
0	"@NotBornEveryMin  @Mickey  Bitsko  @'Micah  Carter  I'm  not  going  to  make  this  easy  for  you.\\n\\nhttp://www.youtube.com/watch?v=y3zAdRfpb2k\\n\\n  "
0	"wow  sound  like  you  are  going  to  cry  in  your  tissues.  i  just  got  sick  reading  your  post.  are  you  being  paid  by  NPR  to  post?"
1	"Nope,  it  is  a  moron  like  you  who  needs  to  shut  up"
0	"i  know  u  can  give  the  best  to  liverpool  suarez.  don't  worry,  all  of  liverpudlian  always  support  you.  You'll  never  walk  alone.\\n\\nAnd  I  believe  u  will  be  rock  in  old  trafford.  God  Bless  U  ."
1	"So,  now  we  know  what  you  are  by  your  own  identification,  fool,  will  you  kindly  moveon.org  and  stop  cluttering  up  the  place  and  so  we  intelligent  posters  can  post?"
0	"BBU,A  friend  and  I  have  been  playing  with  produce  farming  for  about  three  years,  evry  since  the  economy  got  soft.  I  grow  cabbage  and  collards  in  the  fall,  beans  and  tomatoes,  bell  peppers  in  the  spring.  Been  thinking  about  lettuce  lately."
0	"That  is  kind  of  a  sexy  photo  though.  Who  took  it?"
1	"BUDDHA    IS    A  FAT  ASS  SLOB..........NUFFFFF  SAID.    HE  IS  THE  FAKE.    YOU  MORON."
0	"that  home  run  by  Trumbo  was  a  BLAST!!!!!"
1	"Yeah  you  probably  havew  a  dick  to  you  ugly  fucking  monkey  black  whore,  you  are  not  even  a  women  to  me,  no  black  women  are  I  think  of  you  as  monkeys  that  should  be  in  the  zoo.  Now  go  get  your  cunt  sterilized  slus  so  you  dont  make  any  more  nixxers"
0	"Jasamoah25\\n\\nAnd  what  message  does  it  give  to  other  'terror'  suspects  if  the  UK  are  this  soft  to  let  him  stay?  Oh  yes,  we  become  a  terrorist  haven.  Good  one."
1	"@Pickle\n\nYou  look  like  Brian  Scalabrine's  brother....  thoughts?"
0	"meet  me  in  outworld  fuck  nigga"
0	"Is  English  your  second  language?"
1	"oh  god!!!    grow  up  you  sad  little  loser!!!!"
0	"Calmer  than  you"
0	"Watch  It  Romney,  You  Are  Starting  To  Act  Like  Ole-Buma,  Marco  Rubio  is  Not  Eligible  For  The  VP  Spot,  He  Does  Not  Meet  The  Birth  Requirement  Of  Our  Constitution.....  You  Had  Better  Clarify  Your  Statement  or  You  Will  Lose  Votes.  Cheers  Semper  Fi"
0	"Are  you  color-blind?"
0	"Amir  Bhai  you  are  really  doing  the  Great  Job,  A  Job,  A  Duty,  A  Humanity  of  every  Good  Citizen  of  your  beloved  India.  May\xa0ALMIGHTY\xa0ALLAH  bless  you  and  your  loving  ones.  Keep  It  Up......."
0	"strongly  agreed,  they  are  born  and  destined  to  killed  with  d  support  of  their  imam  &  their  leaders,  they  are  blood  suckers.  their  10th  generation  will  never  no  peace.  group  of\xa0  beggars!"
0	"Sorry,    but  that's  just  a  dumb  statement.    You're  comparing  some  3rd  party  promo  to  apple's  own  functionality.    For  example,  if  this  were  a  reference  to  a  carrier  removing  google  navigation  and  forcing  customers  to  use  telenav,    you'd  have  a  valid  argument.  But  not  in  this  case.    \n\nIf  you  want  to  make  odd  comparisons  let's  talk  about  how  the  iPhone  fucked  everyone  on  sprint  who  enjoyed  1yr  contracts,  longer  return  periods  and  other  perks  that  got  taken  away  all  because  of  the  iPhone.    See,    that's  why  I  like  Android,    because  they  don't  make  the  carrier  take  one  up  the  ass  and  screw  their  users  out  of  perks  they've  enjoyed  for  years."
1	"You  didn't  read  the  article,  and  you  are  a  ignorant  putz."
1	"let  me  rephrase:\n\nIn  other  words,  you  are  an  insane  pussy."
1	"You  are  stupid"
0	"Well  I  always  just  called  it  pitching."
0	"I'm  in  two  minds  over  this..\\n\\n  \\n\\nOn  the  one  hand  stats  like  this  will  immediately  provoke  cries  of  a  widening  class  division  between  the  educated  rich  an  the  uneducated  poor.  However  in  recent  years  the  recognition  of  having  a  degree  has  been  cheapened  by  the  plethora  of  nonsense  courses  on  offer.  I  think  anyone  who  does  now  go  to  University  will  think  a  little  more  carefully  over  the  subject  they  choose  and  perhaps  will  study  that  little  bit  harder  to  gain  value  for  their  money."
0	"#FuckTrolls"
0	"Point  is  BOTH  are  living-dead  weight.\nAnd  US  CAN  FIND  more  capable,  younger  leaders;  because  the  young  have  more  vision!"
0	"Compared  with  the  USA,  Zimbabwe  looks  clean."
0	"Craig  and  Jay  both  come  off  the  DL  Friday.  We'll  start  playing  better.."
0	"It  sure  is.\xa0  I'm  a  coal  fire  man."
0	"So  you  think  there  is  no  reason  that  a  government  needs  to  keep  a  secret?  \xa0Spreading  classified  info  with  you  was  wrong  when  it  was  scooter  libby,  right?"
0	"Brown  dog:\n\nRemember  that  you  thought  that.............  while  the  crowds  gather  on  the  streets..........  Greece,  Spain,  France,  Quebec  Canada    etc  etc  etc  .......  It  is  not  only  a  dynamic  that  will  occur  in  the  US  but  is  already  occurring,  where  people  want  their  rights  and  the  real  culprits  of  the  financial  disasters  held  accountable!"
