label	text_a
2	"February  poll  claim  'speculation'  |||    Reports  that  Tony  Blair  is  planning  a  snap  general  election  for  February  2005  have  been  described  as  ""idle  speculation""  by  Downing  Street.  |||    A  spokesman  said  he  had  ""no  idea""  where  the  reports  in  the  Sunday  Times  and  Sunday  Telegraph  had  come  from.  The  papers  suggest  ministers  believe  the  government  could  benefit  from  a  ""Baghdad  bounce""  following  successful  Iraq  elections  in  January.  A  British  general  election  was  last  held  in  February  in  1974.  In  that  election,  Edward  Heath  lost  and  failed  to  build  a  coalition  with  the  Liberals.  Harold  Wilson  took  over  and  increased  his  majority  later  in  the  year  in  a  second  election  |||    The  latest  speculation  suggests  the  prime  minister  favours  a  February  poll  in  order  to  exploit  his  current  opinion  poll  lead  over  Conservative  leader  Michael  Howard.  But  that  strategy  could  prompt  criticism  he  was  seeking  to  ""cut  and  run""  after  less  then  four  years  of  a  parliamentary  term.  The  papers  report  that  Alan  Milburn,  Labour's  head  of  elections  strategy,  has  played  a  key  role  in  the  plan  for  a  February  election,  which  would  include  a  New  Year  advertising  blitz.  New  Labour's  campaign,  both  newspapers  said,  would  be  centred  around  the  slogan  ""Britain  is  Working"".  A  Labour  Party  spokesman  said  the  election  date  was  ultimately  a  matter  for  Mr  Blair,  but  he  was  unaware  of  anything  to  suggest  it  would  be  in  February.  Most  commentators  have  been  expecting  an  election  on  5  May.  The  last  election  was  in  June  2001." 

1	"Actor  Foxx  sees  Globe  nominations  |||    US  actor  Jamie  Foxx  has  been  given  two  nominations  for  Golden  Globe  awards,  with  Meryl  Streep,  Morgan  Freeman  and  Cate  Blanchett  also  up  for  prizes.  |||    The  stars  were  shortlisted  on  Monday  for  supporting  roles,  with  the  main  nominations  still  to  come.  Foxx  has  starred  in  Collateral  and  Ray.  Clive  Owen,  David  Carradine  and  Natalie  Portman  are  also  up  for  awards.  The  Golden  Globes,  Hollywood's  second  most  prominent  awards,  are  the  first  major  nominations  to  be  announced.  Last  year,  The  Lord  Of  the  Rings:  The  Return  Of  the  King  was  named  best  drama  movie  while  Lost  In  Translation  won  best  musical  or  comedy.  Sean  Penn,  Charlize  Theron,  Tim  Robbins  and  Renee  Zellweger  all  won  acting  awards  -  mirroring  the  eventual  Oscars  outcome.  The  Golden  Globes  ceremony  will  take  place  on  16  January,  with  the  Oscars  following  on  27  February." 

2	"Abbas  'will  not  tolerate'  attacks  |||    Palestinian  leader  Mahmoud  Abbas  has  said  he  will  not  tolerate  attacks  such  as  last  Friday's  suicide  bombing  in  the  Israeli  city  of  Tel  Aviv.  |||    In  an  interview  ahead  of  a  meeting  in  London  to  discuss  Palestinian  reforms,  Mr  Abbas  said  such  attacks  were  against  Palestinian  interests.  The  Palestinian  Authority  (PA)  was  exerting  ""a  100%  effort""  to  end  the  violence,  Mr  Abbas  added.  The  attack,  which  killed  five,  was  the  first  of  its  kind  since  he  took  office.  Mr  Abbas  confirmed  Israel  shared  information  with  the  PA  in  the  hunt  for  the  organisers  of  the  attack.  The  Israeli  government  refuses  to  accept  Syria's  denials  that  it  was  implicated  in  the  nightclub  bombing.  Israeli  officials  gave  an  intelligence  briefing  to  foreign  ambassadors  on  Monday,  explaining  Syria's  alleged  involvement.  British  foreign  minister  Jack  Straw  said  there  had  been  a  ""continuing  stream""  of  information  suggesting  Palestinian  militant  groups  were  operating  from  within  Syria.  |||    In  an  email  interview  in  the  British  newspaper  the  Independent,  Mr  Abbas  said:  ""We  believe  peace  is  possible  now  and  we  are  ready  to  negotiate  with  Israel  to  reach  a  true  and  lasting  peace  based  on  justice  and  international  legitimacy.""  He  added:  ""We  have  an  opportunity  and  it  would  be  irresponsible  if  we,  the  Israelis,  or  the  world  allow  it  to  slip  away.""  Tuesday's  meeting  on  Palestinian  reform  is  being  hosted  by  British  Prime  Minister  Tony  Blair.  Also  due  to  attend  are  US  Secretary  of  State  Condoleezza  Rice,  UN  Secretary  General  Kofi  Annan,  World  Bank  officials  and  foreign  ministers  from  23  European  and  Arab  countries.  The  conference  was  a  ""vital  step""  in  renewing  the  peace  process,  Mr  Straw  said.  ""It's  a  high-level  attendance,  which  reflects  the  sense  of  momentum  and  opportunity  created  by  recent  events,""  he  added.  A  spokesman  for  Mr  Blair  said  the  Prime  Minister  expected  the  conference  to  discuss  ""a  comprehensive,  co-ordinated  and,  above  all,  practical  work  plan  for  both  the  Palestinian  Authority  and  the  international  community"".  Israel  will  not  attend,  but  is  said  to  be  closely  watching  the  outcome." 

0	"India  power  shares  jump  on  debut  |||    Shares  in  India's  largest  power  producer,  National  Thermal  Power  Corp  (NTPC)  have  risen  13%  on  their  stock  market  debut.  |||    The  government's  partial  sell-off  of  NTPC  is  part  of  a  controversial  programme  to  privatise  state-run  firms.  The  865  million  share  offer,  a  mix  of  new  shares  and  sales  by  the  government,  raised  54bn  rupees($1.2bn).  It  was  India's  second  $1bn  stock  debut  in  three  months,  coming  after  the  flotation  by  software  firm  Tata.  The  share  offer  was  eleven  times  oversubscribed.  ""It  is  a  good  investment  bet,""  said  Suhas  Naik,  an  investment  analyst  from  ING  Mutual  Fund.  ""Power  needs  in  India  are  set  to  rise  and  NTPC  will  benefit  from  that.""  Analysts  say  the  success  of  the  NTPC  flotation  would  encourage  the  government  to  reduce  stakes  in  more  power  companies.  NTPC  has  said  it  will  use  the  money  from  the  share  sale  to  feed  the  growing  needs  of  the  country's  energy-starved  economy.  The  firm  is  the  largest  utility  company  in  India,  and  the  sixth  largest  power  producer  in  the  world." 

0	"Train  strike  grips  Buenos  Aires  |||    A  strike  on  the  Buenos  Aires  underground  has  caused  traffic  chaos  and  large  queues  at  bus  stops  in  the  Argentine  capital.  |||    Tube  workers  walked  out  last  week  demanding  a  53%  pay  rise  and  in  protest  against  the  installation  of  automatic  ticket  machines.  Metrovias,  the  private  firm  which  runs  the  five  tube  lines  in  the  city,  has  offered  an  8%  increase  in  wages.  The  firm  promised  no  jobs  would  be  lost  as  a  result  of  new  ticket  machines.  It  said  it  would  put  this  commitment  on  paper.  |||    Underground  staff  have  warned  they  will  continue  with  the  protests  until  the  management  put  an  acceptable  offer  on  the  table.  The  Argentine  Work  Ministry  has  been  mediating  in  the  conflict  and  it  could  call  an  ""obligatory  conciliation"",  which  would  force  both  sides  to  find  a  solution  and  put  an  end  to  the  conflict.  Some  tube  commuters  have  not  hidden  their  frustration  at  the  ongoing  strike  and  have  broken  the  windows  of  the  underground  trains,  according  to  the  local  press.  ""We  are  taken  as  hostages.  I  don't  know  who  is  right,  but  the  harm  ones  are  us,""  said  accountant  Jose  Lopez." 

2	"The  memory  driving  Brown's  mission  |||    The  memory  Gordon  Brown  says  keeps  returning  to  him  -  the  one  that  he  says  is  burnt  into  him  -  is  that  of  a  12  year-old  girl,  whose  parents  died  of  Aids,  and  who  is  HIV  positive  herself.  |||    Mr  Brown  seems  haunted  by  her  eyes,  desolate  of  all  hope.  And  then  he  talks  of  those  eyes  that  do  inspire  optimism:  an  extraordinary  performance  by  schoolgirls  of  Kenya's  largest  slum,  advancing  with  crowded  menace,  flicking  their  hips  in  a  manner  almost  as  disturbing,  before  the  finale  of  a  clenched  fist  salute  and  shout  of  ""free  education  -  free  education  for  all"".  Mr  Brown's  message  generally,  that  compassion  must  become  action  before  that  hope  is  squandered.  But  he  is  such  a  pivotal  figure  in  British  politics,  it  is  almost  impossible  not  to  ask  him  why  he  is  doing  this.  His  answer,  in  part,  is  because  of  the  missionaries  that  used  to  come  to  his  father's  church.  Ever  since,  he  says,  Africa  has  been  important  to  him.  |||    I've  absolutely  no  doubt  whatsoever  this  is  heartfelt.  But  he  also  believes  it  is  time  for  the  world  to  see  a  new  Gordon  Brown.  Not  the  dull,  reassuring  bank  manager  but  a  man  driven  by  a  moral  passion  -  and  it  just  so  happens  the  Labour  Party  feels  an  awful  lot  happier  ridding  the  world  of  debt  than  ridding  the  world  of  dictators.  |||    There's  also  a  sense  of  liberation.  If  Mr  Blair  won't  allow  him  to  run  the  election  campaign  then  he  can  at  least  pretend  it  was  all  getting  tedious  and  he'd  much  rather  be  out  examining  social  problems  in  the  raw.  It  also  goes  some  way  to  solving  one  of  the  overarching  problems  for  all  politicians  of  all  parties:  scepticism  sliding  into  cynicism  about  politics  itself.  If  he  can  help  the  world's  poor  just  a  little,  then  it  shows  politics  isn't  worthless.  But  is  his  vision  for  Africa  too  grand?  Can  poverty  in  the  continent  really  be  halved?  Brown  replies  that  no  one  thought  the  Berlin  Wall  would  ever  come  down  either.  He's  still  got  to  overcome  -  not  only  the  reluctance  of  other  finance  ministers  in  the  world  -  but  also  the  cynicism  of  experts  who  wonder  whether  debt  relief  will  just  be  squandered  by  governments  that  just  won't  in  the  end  spend  wisely." 

0	"Criminal  probe  on  Citigroup  deals  |||    Traders  at  US  banking  giant  Citigroup  are  facing  a  criminal  investigation  in  Germany  over  a  controversial  bond  deal.  |||    The  deal  saw  the  sale  of  11bn  euros  ($14.4bn;  £7.6bn)  of  government  bonds  in  a  few  minutes  on  2  August,  with  4bn  euros-worth  then  bought  back  later.  The  move  was  widely  criticised  at  the  time,  and  now  the  German  regulator  has  said  it  has  found  evidence  of  possible  market  manipulation.  Citigroup  said  it  would  continue  to  co-operate  fully  with  the  authorities.  ""We  are  disappointed  that  the  BaFin  has  referred  to  the  prosecutor  the  question  of  whether  action  should  be  brought  against  individuals  involved,""  Citigroup  said.  If  the  traders  are  found  guilty,  they  could  face  a  five-year  jail  term  or  a  fine,  Reuters  reported  BaFin  as  saying.  However,  under  German  criminal  law,  prosecutors  cannot  pursue  Citigroup  itself.  |||    Germany's  financial  watchdog  BaFin  told  BBC  News  it  had  now  transferred  the  investigation  to  the  public  prosecutor.  ""I  can  confirm  that  BaFin  has  passed  through  the  case  to  the  public  prosecutor,""  a  BaFin  spokeswoman  said.  ""It  is  now  a  criminal  investigation.""  ""We  found  clues  of  possible  market  manipulation,""  the  spokeswoman  said,  which  included  signs  of  linked  bond  trading  ahead  of  the  main  trades  on  2  August.  ""Germany's  Securities  Trading  Act  says  that  if  BaFin  finds  such  clues,  it  has  to  put  the  case  in  the  hands  of  the  prosecutor.""  Regulatory  investigations  are  still  going  on  in  France,  the  UK  and  elsewhere.  Some  Citigroup  operations  elsewhere  in  the  world  came  under  regulatory  criticism  in  2004.  Its  private  banking  operation  in  Japan  was  closed  down  by  regulators  in  Tokyo  after  an  ""aggressive  sales  culture""  led  the  bank  to  flout  anti-money  laundering  rules." 
